	seqnames	start	end	width	strand	name	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
887	chr11	70928601	70929999	1399	*	34	0887	ENSMUSG00000069830	70958151	70958206	-	downstream	29605	28152	NearestLocation
888	chr11	75394201	75394799	599	*	19	0888	ENSMUSG00000017781	75401661	75401854	+	upstream	-7460	6862	NearestLocation
889	chr11	75401801	75402799	999	*	33	0889	ENSMUSG00000017781	75401661	75401854	+	overlapEnd	140	53	NearestLocation
890	chr11	77664401	77665199	799	*	23	0890	ENSMUSG00000017453	77707169	77707598	-	downstream	43197	41970	NearestLocation
891	chr11	77795401	77798199	2799	*	44	0891	ENSMUSG00000000632	77767355	77767569	+	downstream	28046	27832	NearestLocation
892	chr11	77977401	77977999	599	*	21	0892	ENSMUSG00000017386	77978800	77979091	-	downstream	1690	801	NearestLocation
893	chr11	80195401	80197599	2199	*	49	0893	ENSMUSG00000057181	80191344	80191536	-	upstream	-3865	3865	NearestLocation
894	chr11	81895001	81895999	999	*	25	0894	ENSMUSG00000035352	81915347	81915474	+	upstream	-20346	19348	NearestLocation
895	chr11	83106201	83107199	999	*	28	0895	ENSMUSG00000018733	83112342	83112479	-	downstream	6278	5143	NearestLocation
896	chr11	83986201	83987599	1399	*	30	0896	ENSMUSG00000051452	83980829	83980978	-	upstream	-5223	5223	NearestLocation
897	chr11	84952601	84953199	599	*	22	0897	ENSMUSG00000018479	84983906	84983934	+	upstream	-31305	30707	NearestLocation
898	chr11	85166201	85167199	999	*	36	0898	ENSMUSG00000059439	85166669	85166735	+	includeFeature	-468	464	NearestLocation
899	chr11	87699001	87699399	399	*	17	0899	ENSMUSG00000050539	87702461	87703396	-	downstream	4395	3062	NearestLocation
900	chr11	87954401	87955199	799	*	25	0900	ENSMUSG00000018378	87975763	87975923	+	upstream	-21362	20564	NearestLocation
901	chr11	90136201	90136799	599	*	21	0901	ENSMUSG00000003948	90110770	90111049	+	downstream	25431	25152	NearestLocation
902	chr11	90334601	90334999	399	*	18	0902	ENSMUSG00000003949	90251564	90252231	-	upstream	-82370	82370	NearestLocation
903	chr11	95866601	95866999	399	*	20	0903	ENSMUSG00000013415	95866773	95867254	-	overlapEnd	653	172	NearestLocation
904	chr11	96650601	96651399	799	*	23	0904	ENSMUSG00000018666	96650451	96650667	+	overlapEnd	150	66	NearestLocation
905	chr11	96683801	96684999	1199	*	42	0905	ENSMUSG00000038615	96685390	96685441	-	downstream	1640	391	NearestLocation
906	chr11	97272201	97276399	4199	*	99	0906	ENSMUSG00000049807	97313444	97313858	+	upstream	-41243	37045	NearestLocation
907	chr11	98590201	98590799	599	*	23	0907	ENSMUSG00000017210	98590618	98590681	-	includeFeature	480	118	NearestLocation
908	chr11	98825601	98825999	399	*	26	0908	ENSMUSG00000047197	98843494	98844330	-	downstream	18729	17495	NearestLocation
909	chr11	99118401	99118799	399	*	20	0909	ENSMUSG00000035849	99105257	99105381	-	upstream	-13020	13020	NearestLocation
910	chr11	100935801	100936999	1199	*	25	0910	ENSMUSG00000019301	100939725	100939852	+	upstream	-3924	2726	NearestLocation
911	chr11	101487801	101488799	999	*	33	0911	ENSMUSG00000010362	101489703	101489766	+	upstream	-1902	904	NearestLocation
912	chr11	102208201	102209199	999	*	33	0912	ENSMUSG00000006574	102226371	102226594	-	downstream	18393	17172	NearestLocation
913	chr11	104301601	104302999	1399	*	38	0913	ENSMUSG00000018412	104303039	104303605	-	downstream	2004	40	NearestLocation
914	chr11	108126601	108126799	199	*	14	0914	ENSMUSG00000000049	108204668	108204838	+	upstream	-78067	77869	NearestLocation
915	chr11	109136001	109136599	599	*	28	0915	ENSMUSG00000020599	109159252	109159443	-	downstream	23442	22653	NearestLocation
916	chr11	111205201	111205799	599	*	39	0916	ENSMUSG00000041695	110927478	110927648	+	downstream	277723	277553	NearestLocation
917	chr11	111770601	111771799	1199	*	25	0917	ENSMUSG00000080181	112292504	112292950	-	downstream	522349	520705	NearestLocation
918	chr11	112691201	112691799	599	*	26	0918	ENSMUSG00000000567	112643538	112644329	+	downstream	47663	46872	NearestLocation
919	chr11	113680401	113681199	799	*	32	0919	ENSMUSG00000041598	113612044	113612632	-	upstream	-67769	67769	NearestLocation
920	chr11	114423801	114424199	399	*	17	0920	ENSMUSG00000057322	114529838	114529923	+	upstream	-106037	105639	NearestLocation
921	chr11	116261201	116262599	1399	*	26	0921	ENSMUSG00000052949	116274011	116274318	-	downstream	13117	11412	NearestLocation
922	chr11	117552201	117552799	599	*	21	0922	ENSMUSG00000025571	117515603	117516000	+	downstream	36598	36201	NearestLocation
923	chr11	117900201	117900599	399	*	30	0923	ENSMUSG00000017715	117848199	117848327	+	downstream	52002	51874	NearestLocation
924	chr12	4528001	4528199	199	*	14	0924	ENSMUSG00000020647	4483650	4484060	-	upstream	-43941	43941	NearestLocation
925	chr12	4716001	4716799	799	*	25	0925	ENSMUSG00000091732	4696208	4696732	-	upstream	-19269	19269	NearestLocation
926	chr12	4874201	4874599	399	*	18	0926	ENSMUSG00000037336	4881077	4881164	-	downstream	6963	6478	NearestLocation
927	chr12	6794001	6794399	399	*	18	0927	ENSMUSG00000090299	7120432	7121931	+	upstream	-326431	326033	NearestLocation
928	chr12	7532801	7533399	599	*	21	0928	ENSMUSG00000090299	7120432	7121931	+	downstream	412369	410870	NearestLocation
929	chr12	11014201	11015399	1199	*	34	0929	ENSMUSG00000043673	11157523	11157648	-	downstream	143447	142124	NearestLocation
930	chr12	11745001	11746599	1599	*	35	0930	ENSMUSG00000086022	11462885	11465621	+	downstream	282116	279380	NearestLocation
931	chr12	13534401	13534799	399	*	22	0931	ENSMUSG00000071414	13461465	13462815	-	upstream	-71586	71586	NearestLocation
932	chr12	15972001	15972399	399	*	20	0932	ENSMUSG00000020601	15822037	15823591	-	upstream	-148410	148410	NearestLocation
933	chr12	25582601	25582999	399	*	19	0933	ENSMUSG00000020646	25516464	25516639	+	downstream	66137	65962	NearestLocation
934	chr12	26199001	26199199	199	*	17	0934	ENSMUSG00000020644	25780528	25780957	-	upstream	-418044	418044	NearestLocation
935	chr12	27078401	27078799	399	*	21	0935	ENSMUSG00000020642	27099966	27100121	-	downstream	21720	21167	NearestLocation
936	chr12	38016601	38017599	999	*	31	0936	ENSMUSG00000050103	37968447	37968754	+	downstream	48154	47847	NearestLocation
937	chr12	40961801	40962999	1199	*	26	0937	ENSMUSG00000035983	40949951	40950140	+	downstream	11850	11661	NearestLocation
938	chr12	41338801	41339199	399	*	16	0938	ENSMUSG00000035954	41172640	41172981	+	downstream	166161	165820	NearestLocation
939	chr12	44121201	44121399	199	*	14	0939	ENSMUSG00000014905	45310927	45311055	-	downstream	1189854	1189528	NearestLocation
940	chr12	47566601	47567599	999	*	26	0940	ENSMUSG00000021047	47919603	47919762	-	downstream	353161	352004	NearestLocation
941	chr12	47919801	47920199	399	*	28	0941	ENSMUSG00000021047	47919603	47919762	-	upstream	-39	39	NearestLocation
942	chr12	48422201	48423599	1399	*	30	0942	ENSMUSG00000021047	47919603	47919762	-	upstream	-502439	502439	NearestLocation
943	chr12	49683201	49683599	399	*	17	0943	ENSMUSG00000091277	49660723	49660958	-	upstream	-22243	22243	NearestLocation
944	chr12	50828201	50828799	599	*	19	0944	ENSMUSG00000045946	50502264	50502824	+	downstream	325937	325377	NearestLocation
945	chr12	54650801	54652599	1799	*	29	0945	ENSMUSG00000021010	54349664	54349734	+	downstream	301137	301067	NearestLocation
946	chr12	56500201	56500599	399	*	19	0946	ENSMUSG00000021024	56499782	56499978	+	downstream	419	223	NearestLocation
947	chr12	57226401	57228799	2399	*	53	0947	ENSMUSG00000021028	57446659	57446881	-	downstream	220480	217860	NearestLocation
948	chr12	67249801	67250799	999	*	28	0948	ENSMUSG00000060499	67384368	67385388	-	downstream	135587	133569	NearestLocation
949	chr12	69664601	69665799	1199	*	37	0949	ENSMUSG00000034892	70259984	70260173	-	downstream	595572	594185	NearestLocation
950	chr12	73844001	73846999	2999	*	47	0950	ENSMUSG00000021096	73862198	73862618	+	upstream	-18197	15199	NearestLocation
951	chr12	74539801	74540399	599	*	26	0951	ENSMUSG00000056359	74510390	74510544	-	upstream	-29257	29257	NearestLocation
952	chr12	77366201	77366799	599	*	23	0952	ENSMUSG00000021048	77356219	77356531	+	downstream	9982	9670	NearestLocation
953	chr12	85962201	85962799	599	*	24	0953	ENSMUSG00000021240	85958233	85958416	-	upstream	-3785	3785	NearestLocation
954	chr12	86337801	86338199	399	*	29	0954	ENSMUSG00000021244	86355651	86356543	+	upstream	-17850	17452	NearestLocation
955	chr12	87313001	87313599	599	*	38	0955	ENSMUSG00000021253	87418531	87419991	-	downstream	106990	104932	NearestLocation
956	chr12	88272601	88274399	1799	*	39	0956	ENSMUSG00000034157	88288364	88288449	+	upstream	-15763	13965	NearestLocation
957	chr12	88288201	88288799	599	*	22	0957	ENSMUSG00000034157	88288364	88288449	+	includeFeature	-163	163	NearestLocation
958	chr12	92140201	92140399	199	*	16	0958	ENSMUSG00000007682	91976503	91976878	-	upstream	-163323	163323	NearestLocation
959	chr12	93444601	93445999	1399	*	28	0959	ENSMUSG00000020964	93087399	93087597	-	upstream	-357004	357004	NearestLocation
960	chr12	96594401	96595799	1399	*	35	0960	ENSMUSG00000047414	96930436	96930825	+	upstream	-336035	334637	NearestLocation
961	chr12	96686601	96686999	399	*	20	0961	ENSMUSG00000047414	96930436	96930825	+	upstream	-243835	243437	NearestLocation
962	chr12	98475801	98476399	599	*	23	0962	ENSMUSG00000021003	99481636	99481674	-	downstream	1005873	1005237	NearestLocation
963	chr12	98937801	98938799	999	*	30	0963	ENSMUSG00000021003	99481636	99481674	-	downstream	543873	542837	NearestLocation
964	chr12	100601401	100602599	1199	*	28	0964	ENSMUSG00000033713	100631880	100632007	-	downstream	30606	29281	NearestLocation
965	chr12	100632201	100632999	799	*	21	0965	ENSMUSG00000033713	100631880	100632007	-	upstream	-194	194	NearestLocation
966	chr12	101347801	101347999	199	*	14	0966	ENSMUSG00000021178	101348396	101348421	+	upstream	-595	397	NearestLocation
967	chr12	105577401	105578199	799	*	32	0967	ENSMUSG00000058207	105576696	105576755	+	downstream	705	646	NearestLocation
968	chr12	106911201	106911999	799	*	20	0968	ENSMUSG00000041341	106922879	106923451	-	downstream	12250	10880	NearestLocation
969	chr12	107831801	107832599	799	*	21	0969	ENSMUSG00000021115	107248473	107248568	+	downstream	583328	583233	NearestLocation
970	chr12	107913201	107913799	599	*	22	0970	ENSMUSG00000021115	107248473	107248568	+	downstream	664728	664633	NearestLocation
971	chr12	118083801	118084599	799	*	37	0971	ENSMUSG00000056553	117724193	117724446	+	downstream	359608	359355	NearestLocation
972	chr12	119662601	119663399	799	*	28	0972	ENSMUSG00000025323	119539700	119539913	-	upstream	-122688	122688	NearestLocation
973	chr12	120506401	120507799	1399	*	27	0973	ENSMUSG00000025321	120476145	120477275	-	upstream	-29126	29126	NearestLocation
974	chr13	4702201	4703199	999	*	25	0974	ENSMUSG00000053499	4770895	4770942	+	upstream	-68694	67696	NearestLocation
975	chr13	5048601	5049399	799	*	19	0975	ENSMUSG00000053499	4770895	4770942	+	downstream	277706	277659	NearestLocation
976	chr13	10981601	10982799	1199	*	23	0976	ENSMUSG00000046159	9876381	9878329	-	upstream	-1103272	1103272	NearestLocation
977	chr13	11041201	11041599	399	*	25	0977	ENSMUSG00000021313	12198666	12199212	-	downstream	1158011	1157067	NearestLocation
978	chr13	12114401	12114599	199	*	15	0978	ENSMUSG00000021313	12198666	12199212	-	downstream	84811	84067	NearestLocation
979	chr13	13984801	13985199	399	*	18	0979	ENSMUSG00000039242	14046941	14047186	+	upstream	-62140	61742	NearestLocation
980	chr13	14350201	14351999	1799	*	37	0980	ENSMUSG00000021301	14471262	14471277	-	downstream	121076	119263	NearestLocation
981	chr13	16274201	16274999	799	*	18	0981	ENSMUSG00000041324	16103684	16103923	+	downstream	170517	170278	NearestLocation
982	chr13	21758801	21759799	999	*	25	0982	ENSMUSG00000056866	21765849	21766839	-	downstream	8038	6050	NearestLocation
983	chr13	21825401	21826399	999	*	39	0983	ENSMUSG00000067455	21826903	21827329	+	upstream	-1502	504	NearestLocation
984	chr13	21962601	21963399	799	*	30	0984	ENSMUSG00000069303	21925612	21926016	+	downstream	36989	36585	NearestLocation
985	chr13	22307801	22307999	199	*	14	0985	ENSMUSG00000046932	22310730	22311689	-	downstream	3888	2731	NearestLocation
986	chr13	23643801	23644399	599	*	21	0986	ENSMUSG00000069274	23643127	23643517	-	upstream	-284	284	NearestLocation
987	chr13	23654401	23654999	599	*	32	0987	ENSMUSG00000069273	23653403	23654238	-	upstream	-163	163	NearestLocation
988	chr13	23674201	23675399	1199	*	32	0988	ENSMUSG00000061482	23673467	23673859	+	downstream	734	342	NearestLocation
989	chr13	25679201	25679599	399	*	23	0989	ENSMUSG00000090410	25773545	25773886	-	downstream	94685	93946	NearestLocation
990	chr13	30076801	30077799	999	*	31	0990	ENSMUSG00000016477	30077169	30077537	-	includeFeature	736	262	NearestLocation
991	chr13	31065801	31066399	599	*	36	0991	ENSMUSG00000056257	31066073	31067845	+	overlapStart	-272	272	NearestLocation
992	chr13	32029401	32030599	1199	*	35	0992	ENSMUSG00000050295	31898515	31902504	+	downstream	130886	126897	NearestLocation
993	chr13	32726401	32726799	399	*	17	0993	ENSMUSG00000044951	32873427	32873648	-	downstream	147247	146628	NearestLocation
994	chr13	45140801	45141799	999	*	30	0994	ENSMUSG00000047061	45174061	45176591	+	upstream	-33260	32262	NearestLocation
995	chr13	45733401	45733799	399	*	21	0995	ENSMUSG00000000253	45602813	45603112	+	downstream	130588	130289	NearestLocation
996	chr13	47800201	47800599	399	*	18	0996	ENSMUSG00000047324	48113801	48113977	-	downstream	313776	313202	NearestLocation
997	chr13	48032801	48034399	1599	*	43	0997	ENSMUSG00000047324	48113801	48113977	-	downstream	81176	79402	NearestLocation
998	chr13	48710601	48711599	999	*	43	0998	ENSMUSG00000038042	48720746	48721033	-	downstream	10432	9147	NearestLocation
999	chr13	58258601	58258999	399	*	21	0999	ENSMUSG00000050002	58259015	58259097	+	upstream	-414	16	NearestLocation
1000	chr13	59834001	59835199	1199	*	30	1000	ENSMUSG00000043986	59832884	59833113	-	upstream	-888	888	NearestLocation
1001	chr13	64529801	64530799	999	*	33	1001	ENSMUSG00000021483	64533850	64533978	+	upstream	-4049	3051	NearestLocation
1002	chr13	65310601	65311399	799	*	26	1002	ENSMUSG00000032999	65306928	65307024	-	upstream	-3577	3577	NearestLocation
1003	chr13	68743001	68744199	1199	*	45	1003	ENSMUSG00000021534	68736316	68736604	+	downstream	6685	6397	NearestLocation
1004	chr13	71245801	71246399	599	*	32	1004	ENSMUSG00000021600	71021826	71021924	+	downstream	223975	223877	NearestLocation
1005	chr13	73512201	73513999	1799	*	35	1005	ENSMUSG00000021607	73468457	73468539	+	downstream	43744	43662	NearestLocation
1006	chr13	75595401	75595999	599	*	22	1006	ENSMUSG00000001542	75844932	75845245	+	upstream	-249531	248933	NearestLocation
1007	chr13	76831201	76831599	399	*	18	1007	ENSMUSG00000074798	76521766	76522476	-	upstream	-308725	308725	NearestLocation
1008	chr13	81445201	81445999	799	*	26	1008	ENSMUSG00000069170	81583345	81583503	-	downstream	138302	137346	NearestLocation
1009	chr13	83871201	83871599	399	*	18	1009	ENSMUSG00000005583	83643033	83643375	+	downstream	228168	227826	NearestLocation
1010	chr13	83883401	83883799	399	*	18	1010	ENSMUSG00000005583	83643033	83643375	+	downstream	240368	240026	NearestLocation
1011	chr13	84947801	84949199	1399	*	34	1011	ENSMUSG00000091518	85164700	85164939	-	downstream	217138	215501	NearestLocation
1012	chr13	85014201	85014599	399	*	16	1012	ENSMUSG00000091518	85164700	85164939	-	downstream	150738	150101	NearestLocation
1013	chr13	89558001	89559599	1599	*	28	1013	ENSMUSG00000021613	89680241	89680517	+	upstream	-122240	120642	NearestLocation
1014	chr13	89895601	89896199	599	*	19	1014	ENSMUSG00000021614	89881678	89882117	-	upstream	-13484	13484	NearestLocation
1015	chr13	97374801	97376799	1999	*	39	1015	ENSMUSG00000021670	97436526	97436718	-	downstream	61917	59727	NearestLocation
1016	chr13	99422001	99422199	199	*	15	1016	ENSMUSG00000046082	99406650	99407365	-	upstream	-14636	14636	NearestLocation
1017	chr13	99823001	99823999	999	*	27	1017	ENSMUSG00000045022	99754045	99754520	-	upstream	-68481	68481	NearestLocation
1018	chr13	103455801	103457199	1399	*	31	1018	ENSMUSG00000021624	103483638	103483869	+	upstream	-27837	26439	NearestLocation
1019	chr13	104161001	104161399	399	*	22	1019	ENSMUSG00000047643	104146330	104147784	+	downstream	14671	13217	NearestLocation
1020	chr13	106032401	106033999	1599	*	45	1020	ENSMUSG00000021720	106060985	106061119	-	downstream	28718	26986	NearestLocation
1021	chr13	108273801	108273999	199	*	14	1021	ENSMUSG00000049233	108204221	108204817	-	upstream	-68984	68984	NearestLocation
1022	chr13	108576801	108577799	999	*	27	1022	ENSMUSG00000032846	108679773	108680258	-	downstream	103457	101974	NearestLocation
1023	chr13	114101801	114102599	799	*	22	1023	ENSMUSG00000021763	114107292	114107455	+	upstream	-5491	4693	NearestLocation
1024	chr13	118174601	118174999	399	*	25	1024	ENSMUSG00000091423	118007508	118009882	-	upstream	-164719	164719	NearestLocation
1025	chr13	119630401	119630999	599	*	20	1025	ENSMUSG00000021732	119503506	119504518	+	downstream	126895	125883	NearestLocation
1026	chr14	8886601	8887399	799	*	23	1026	ENSMUSG00000023156	8912827	8913026	+	upstream	-26226	25428	NearestLocation
1027	chr14	16261601	16262599	999	*	26	1027	ENSMUSG00000045201	16271087	16271501	-	downstream	9900	8488	NearestLocation
1028	chr14	21387801	21387999	199	*	14	1028	ENSMUSG00000021816	21365578	21365795	-	upstream	-22006	22006	NearestLocation
1029	chr14	21459601	21459999	399	*	22	1029	ENSMUSG00000068697	21475654	21475762	-	downstream	16161	15655	NearestLocation
1030	chr14	28161801	28161999	199	*	15	1030	ENSMUSG00000040651	28242033	28242570	+	upstream	-80232	80034	NearestLocation
1031	chr14	30563801	30563999	199	*	14	1031	ENSMUSG00000021991	30534832	30535050	-	upstream	-28751	28751	NearestLocation
1032	chr14	32972801	32973599	799	*	36	1032	ENSMUSG00000056234	32978775	32978882	+	upstream	-5974	5176	NearestLocation
1033	chr14	35106401	35107799	1399	*	41	1033	ENSMUSG00000041471	35123353	35123689	-	downstream	17288	15554	NearestLocation
1034	chr14	35142801	35143799	999	*	28	1034	ENSMUSG00000021794	35123913	35124528	+	downstream	18888	18273	NearestLocation
1035	chr14	41894001	41895599	1599	*	38	1035	ENSMUSG00000021790	41886200	41886327	+	downstream	7801	7674	NearestLocation
1036	chr14	46762401	46762799	399	*	17	1036	ENSMUSG00000079261	46999142	46999316	+	upstream	-236741	236343	NearestLocation
1037	chr14	48535001	48535599	599	*	25	1037	ENSMUSG00000062081	48698810	48699487	-	downstream	164486	163211	NearestLocation
1038	chr14	51596801	51597799	999	*	26	1038	ENSMUSG00000068417	51575667	51575903	+	downstream	21134	20898	NearestLocation
1039	chr14	52629801	52630599	799	*	31	1039	ENSMUSG00000072571	52636540	52636616	+	upstream	-6739	5941	NearestLocation
1040	chr14	55191401	55192199	799	*	24	1040	ENSMUSG00000022178	55195069	55196253	-	downstream	4852	2870	NearestLocation
1041	chr14	55710201	55710799	599	*	40	1041	ENSMUSG00000040721	55710845	55711161	-	downstream	960	46	NearestLocation
1042	chr14	56344601	56345399	799	*	29	1042	ENSMUSG00000040472	56340890	56341035	-	upstream	-3566	3566	NearestLocation
1043	chr14	56444001	56444199	199	*	17	1043	ENSMUSG00000023411	56443632	56443973	+	downstream	369	28	NearestLocation
1044	chr14	57285801	57287399	1599	*	35	1044	ENSMUSG00000079184	57287085	57287401	+	overlapStart	-1284	2	NearestLocation
1045	chr14	57370601	57371999	1399	*	38	1045	ENSMUSG00000021938	57396628	57396764	-	downstream	26163	24629	NearestLocation
1046	chr14	62383001	62384599	1599	*	35	1046	ENSMUSG00000046168	62226319	62226909	+	downstream	156682	156092	NearestLocation
1047	chr14	62501001	62501999	999	*	30	1047	ENSMUSG00000046168	62226319	62226909	+	downstream	274682	274092	NearestLocation
1048	chr14	66886201	66886599	399	*	17	1048	ENSMUSG00000059456	66899720	66899889	-	downstream	13688	13121	NearestLocation
1049	chr14	68468401	68469999	1599	*	54	1049	ENSMUSG00000044447	68551349	68551629	-	downstream	83228	81350	NearestLocation
1050	chr14	68738401	68739199	799	*	28	1050	ENSMUSG00000022054	68741797	68742903	-	downstream	4502	2598	NearestLocation
1051	chr14	69444001	69444399	399	*	18	1051	ENSMUSG00000014725	69273696	69273899	-	upstream	-170102	170102	NearestLocation
1052	chr14	69739401	69739999	599	*	23	1052	ENSMUSG00000091986	69776911	69777576	+	upstream	-37510	36912	NearestLocation
1053	chr14	71143201	71143799	599	*	23	1053	ENSMUSG00000022100	71166319	71166435	-	downstream	23234	22520	NearestLocation
1054	chr14	76653601	76653799	199	*	14	1054	ENSMUSG00000075515	76636495	76637160	-	upstream	-16441	16441	NearestLocation
1055	chr14	77707001	77707399	399	*	20	1055	ENSMUSG00000063556	77651608	77652135	-	upstream	-54866	54866	NearestLocation
1056	chr14	79731601	79732599	999	*	25	1056	ENSMUSG00000022018	79701256	79701452	-	upstream	-30149	30149	NearestLocation
1057	chr14	80391001	80391799	799	*	25	1057	ENSMUSG00000022026	80400109	80400311	+	upstream	-9108	8310	NearestLocation
1058	chr14	82851601	82851999	399	*	18	1058	ENSMUSG00000035566	84843370	84848460	+	upstream	-1991769	1991371	NearestLocation
1059	chr14	90182001	90183599	1599	*	25	1059	ENSMUSG00000062093	90296864	90298273	-	downstream	116272	113265	NearestLocation
1060	chr14	104382401	104382999	599	*	19	1060	ENSMUSG00000022122	104243344	104243390	-	upstream	-139011	139011	NearestLocation
1061	chr15	3184001	3184999	999	*	26	1061	ENSMUSG00000064373	3218547	3218768	+	upstream	-34546	33548	NearestLocation
1062	chr15	17798001	17798799	799	*	29	1062	ENSMUSG00000022321	18829344	18829574	+	upstream	-1031343	1030545	NearestLocation
1063	chr15	19638201	19647999	9799	*	347	1063	ENSMUSG00000022321	18829344	18829574	+	downstream	808857	808627	NearestLocation
1064	chr15	21473601	21473999	399	*	17	1064	ENSMUSG00000040452	21041207	21041234	+	downstream	432394	432367	NearestLocation
1065	chr15	24250201	24250799	599	*	20	1065	ENSMUSG00000051237	25078674	25078914	-	downstream	828713	827875	NearestLocation
1066	chr15	24503801	24504399	599	*	41	1066	ENSMUSG00000051237	25078674	25078914	-	downstream	575113	574275	NearestLocation
1067	chr15	25310001	25310599	599	*	20	1067	ENSMUSG00000045763	25343307	25343519	-	downstream	33518	32708	NearestLocation
1068	chr15	26182601	26184799	2199	*	42	1068	ENSMUSG00000022269	26238819	26239547	+	upstream	-56218	54020	NearestLocation
1069	chr15	26632001	26632399	399	*	18	1069	ENSMUSG00000043556	26824768	26825273	-	downstream	193272	192369	NearestLocation
1070	chr15	27398801	27399999	1199	*	37	1070	ENSMUSG00000022265	27396432	27396854	+	downstream	2369	1947	NearestLocation
1071	chr15	31137601	31138399	799	*	22	1071	ENSMUSG00000039168	31154140	31154338	+	upstream	-16539	15741	NearestLocation
1072	chr15	31461401	31462599	1199	*	34	1072	ENSMUSG00000039100	31446811	31446826	-	upstream	-14575	14575	NearestLocation
1073	chr15	32119401	32119799	399	*	23	1073	ENSMUSG00000045267	32107044	32108051	+	downstream	12357	11350	NearestLocation
1074	chr15	33427801	33428199	399	*	23	1074	ENSMUSG00000058101	33334727	33335731	-	upstream	-92070	92070	NearestLocation
1075	chr15	34023801	34024399	599	*	24	1075	ENSMUSG00000022255	34012791	34013168	+	downstream	11010	10633	NearestLocation
1076	chr15	35855601	35856599	999	*	23	1076	ENSMUSG00000014313	35865040	35865086	-	downstream	9485	8441	NearestLocation
1077	chr15	56512601	56512999	399	*	17	1077	ENSMUSG00000022367	56525549	56526094	-	downstream	13493	12550	NearestLocation
1078	chr15	56858401	56858599	199	*	16	1078	ENSMUSG00000022366	57096649	57096716	-	downstream	238315	238050	NearestLocation
1079	chr15	57960201	57961799	1599	*	37	1079	ENSMUSG00000022360	57966362	57966637	-	downstream	6436	4563	NearestLocation
1080	chr15	58142801	58143999	1199	*	32	1080	ENSMUSG00000022357	58155514	58155724	-	downstream	12923	11515	NearestLocation
1081	chr15	58362001	58362599	599	*	23	1081	ENSMUSG00000037106	58341603	58341681	+	downstream	20398	20320	NearestLocation
1082	chr15	61385001	61385599	599	*	20	1082	ENSMUSG00000022346	61816946	61817506	+	upstream	-431945	431347	NearestLocation
1083	chr15	64022401	64022799	399	*	23	1083	ENSMUSG00000022377	64143911	64144235	-	downstream	121834	121112	NearestLocation
1084	chr15	65919601	65920199	599	*	25	1084	ENSMUSG00000072511	65808311	65808366	-	upstream	-111235	111235	NearestLocation
1085	chr15	66766001	66766599	599	*	27	1085	ENSMUSG00000005125	66801066	66801201	-	downstream	35200	34467	NearestLocation
1086	chr15	69273801	69274199	399	*	17	1086	ENSMUSG00000022332	68758850	68759263	+	downstream	514951	514538	NearestLocation
1087	chr15	72365201	72368999	3799	*	68	1087	ENSMUSG00000036760	72376427	72376709	-	downstream	11508	7428	NearestLocation
1088	chr15	73610801	73612199	1399	*	32	1088	ENSMUSG00000072487	73661314	73661413	-	downstream	50612	49115	NearestLocation
1089	chr15	74982801	74983199	399	*	26	1089	ENSMUSG00000022582	74987123	74987240	+	upstream	-4322	3924	NearestLocation
1090	chr15	78256601	78256799	199	*	17	1090	ENSMUSG00000033287	78259226	78259297	+	upstream	-2625	2427	NearestLocation
1091	chr15	79158001	79158399	399	*	35	1091	ENSMUSG00000042632	79158519	79158658	-	downstream	657	120	NearestLocation
1092	chr15	80858201	80859399	1199	*	30	1092	ENSMUSG00000042303	80808209	80808295	+	downstream	49992	49906	NearestLocation
1093	chr15	80963401	80963799	399	*	18	1093	ENSMUSG00000042292	81020937	81021187	-	downstream	57786	57138	NearestLocation
1094	chr15	81415801	81416399	599	*	19	1094	ENSMUSG00000055024	81415781	81417121	+	inside	20	20	NearestLocation
1095	chr15	82243801	82244399	599	*	21	1095	ENSMUSG00000014372	82237364	82237624	-	upstream	-6177	6177	NearestLocation
1096	chr15	83498601	83499399	799	*	41	1096	ENSMUSG00000016763	83555249	83555451	-	downstream	56850	55850	NearestLocation
1097	chr15	84319601	84320199	599	*	21	1097	ENSMUSG00000062760	84277429	84277527	-	upstream	-42074	42074	NearestLocation
1098	chr15	85766601	85766999	399	*	17	1098	ENSMUSG00000022386	85709742	85709888	+	downstream	56859	56713	NearestLocation
1099	chr15	86425401	86425799	399	*	18	1099	ENSMUSG00000051864	86044877	86045066	+	downstream	380524	380335	NearestLocation
1100	chr15	87646601	87647199	599	*	30	1100	ENSMUSG00000054863	87374904	87375033	+	downstream	271697	271568	NearestLocation
1101	chr15	87765001	87765599	599	*	20	1101	ENSMUSG00000054863	87374904	87375033	+	downstream	390097	389968	NearestLocation
1102	chr15	91504801	91506399	1599	*	41	1102	ENSMUSG00000036273	91503606	91503868	+	downstream	1195	933	NearestLocation
1103	chr15	95976401	95976999	599	*	18	1103	ENSMUSG00000033237	96117949	96118217	+	upstream	-141548	140950	NearestLocation
1104	chr15	96465801	96466199	399	*	17	1104	ENSMUSG00000023169	96471485	96472393	-	downstream	6592	5286	NearestLocation
1105	chr15	100012801	100013199	399	*	17	1105	ENSMUSG00000023027	100063164	100063262	+	upstream	-50363	49965	NearestLocation
1106	chr15	100462401	100463599	1199	*	38	1106	ENSMUSG00000053559	100466990	100467286	-	downstream	4885	3391	NearestLocation
